Juan Jose,Rotman,29656135,2001-03-30,6133
Tiziano,Salvador,32400486,1987-06-05,4099
Lorenzo,Marchi,34306294,1984-10-20,7147
Santiago Ezequiel,Rodríguez,20442072,1992-04-01,7401
Maria Luz,Giordano,33026049,2001-07-10,8075
Lourdes,Álvarez,23624773,1998-09-08,8892
Agustin Ezequiel,Rivera,34527064,1993-04-07,7809
Angelina,Quispe,26682282,1989-08-10,3369
Ludmila,Morales,39194607,1988-08-09,8828
Maria Paz,Gutiérrez,36745588,1999-06-30,3190
Priscila,Pavón,39547216,1987-05-04,3412
Milagros Belén,Quispe,36366253,1997-08-01,4946
Marcos,Demichelis,26240913,2001-11-24,9719
Nahuel,Salazar,32576542,1988-10-28,5125
Milena,Loreto,22965204,1992-10-10,1544
Luciana,Rotundo,29584933,1995-08-27,1925
Agustina Belen,Pérez,36468123,1987-05-20,4036
Tomas Ezequiel,Hernández,32738677,2004-04-07,3109
Nicolas Agustin,Saldaña,33206267,1999-02-15,9149
Giuliana,Saldaña,29160206,1980-08-25,1451
Santiago Gabriel,Rotman,34957446,2003-06-24,5533
Juliana,Marino,36307238,1994-10-24,3074
Ivan,Godoy,20193561,1983-09-04,2064
Maximiliano,Huergo,38230296,1993-04-09,6796
Maria Guadalupe,Rotman,22149264,1980-10-22,4036
Isabella,Sojero,22621418,1981-02-02,7589
Santiago Tomas,Santana,34745972,1981-04-02,4691
Angel Gabriel,Scanone,36300510,1981-01-31,2009
Jose Luis,Pinedo,39661981,2000-07-25,3639
Santiago Nahuel,Gonzales,35917863,1997-02-12,7581
Gabriel Alejandro,Santos,35360125,1984-06-22,997
Tiago,Martínez,22591051,1986-05-21,7708
Joaquín Ignacio,Fernández,22789819,1986-06-23,5916
Carolina,Fava,33642463,1999-01-18,2984
Candelaria,Fazzi,29364085,1999-12-05,6897
Octavio,García,20626987,1980-09-22,5746
Jose Ignacio,Valenzuela,35332938,1991-06-26,943
Sol,Abadía,31341212,1986-02-08,5253
Juan,Sosa,28585990,1990-08-11,8232
Lucia Belen,Sosa,38296374,1997-02-25,4109
Dante,Fazzi,36151314,1998-03-23,7619
Franco Ezequiel,Carranza,33762683,1985-06-23,556
Lucas Gabriel,Valenzuela,33894519,1998-05-04,2913
Lautaro Joaquin,Pineda,38951441,1986-01-02,4836
Juan Francisco,Goicochea,28007072,1992-07-30,5271
Geronimo,Goicochea,38607292,1986-08-15,3830
Emiliano,Mejía,34028538,1998-04-05,8525
Emma,Andrade,37677019,1984-02-20,545
Gabriel,Rotman,30346103,2002-08-03,5073
Maria Agustina,Scanone,33915619,2000-05-28,6758
Agustin Nicolas,Hernández,35382063,1989-02-13,1201
Olivia,Castro,28239312,1998-11-16,4525
Rodrigo Alejandro,Fornerón,37609578,2000-12-08,9110
Nicolas Ezequiel,Sojero,32456207,1996-07-05,3918
Maria Eugenia,López,33711116,1988-02-20,6145
Joaquin Ezequiel,Castillo,31070636,1982-06-01,9033
Lautaro Daniel,Carranza,38394656,1985-10-10,6458
Juan Carlos,Gonzales,37897937,1993-09-17,1367
Maia,Rivera,29986640,1993-01-27,8576
Milagros Valentina,Sánchez,34233582,1980-11-18,2631
Milagros Abril,Nessi,22397152,1993-05-02,4245
Franco Agustin,Leiva,29533475,1990-02-24,1717
Brisa,Rotman,25198243,2002-10-22,6196
Leonel,Amenedo,39841033,1984-12-15,3899
Zoe,Huarte,35143126,1981-01-13,2433
Augusto,Saldaña,27275080,1999-04-17,1362
Lisandro,Sojero,37093396,1980-08-13,4690
Abigail,Raimundo,33366892,1986-05-21,6007
Lucio,Salem,31443149,1998-04-13,9849
Alma,Contreras,27728564,1993-03-15,9680
Amparo,Rojas,39508214,1984-11-17,6077
Facundo Ezequiel,Marini,32168057,1989-06-28,7694
Salvador,Fazzi,21299007,1989-09-15,5768
Rodrigo,Leal,24004596,1988-04-07,7095
Thiago Agustin,Nari,39313141,1986-12-30,6109
Matias Nahuel,Mancuso,26847300,1988-04-20,1282
Franco Nicolas,Fava,28278830,2001-09-24,9606
Gonzalo Ezequiel,Nari,39410288,1984-12-15,4428
Ignacio Agustin,Salem,31205936,1993-04-28,7544
Lautaro Leonel,Casas,32274159,1990-07-04,5114
Magali,Santos,32281069,2004-08-14,6474
Matias Agustin,Surace,23808489,1982-08-16,372
Santiago Benjamín,Farina,27342752,1988-01-10,8847
Milagros Ayelen,Andrade,33253582,1985-10-06,4286
Milagros Abigail,Marini,24246291,1999-06-07,5203
Tiziana,Soto,25831079,2001-01-06,7019
Maitena,Sojero,27135705,1999-04-12,7531
Santiago Ariel,Giménez,29871486,1986-05-05,4675
Tatiana,Andrade,23273086,2002-09-01,4760
Valentina Abigail,Arellano,38646534,1996-07-20,5388
Maria Milagros,Maradona,25515174,2004-06-29,1681
Tomas Benjamin,Huarte,25953731,2002-09-01,6425
Santiago Martin,Huergo,20194572,1987-02-14,6583
Rodrigo Ezequiel,Raimundo,34170122,1986-06-26,4250
Melina,Carranza,38736262,1981-10-06,8076
Paula,Ibáñez,22267612,2004-04-30,246
Violeta,De León,38319436,1992-07-10,6852
Franco Nahuel,Rebollo,36522300,1983-12-25,7557
Luisina,Hoffmann,28535494,1997-12-31,6453
Maria Pia,Silva,32087490,1984-05-23,3915
Ana,De Luca,25838483,1988-08-14,6452
Lucas Agustin,Leiva,24912408,1988-04-21,4590
Maria Lujan,Sosa,22361439,1990-10-14,929
Milagros Agustina,Schapira,26210518,1982-10-17,6193
Mateo Nicolas,Arredondo,39078928,2000-12-09,816
Matias Gabriel,Nave,35901487,2002-06-09,1204
Jeronimo,Godoy,32628263,1998-08-31,8195
Facundo Nahuel,Huarte,22972634,1981-08-20,8078
Facundo Gabriel,Hidalgo,39043075,1996-01-11,5523
María Florencia,Rojas,26414636,1993-09-18,9424
Mariano,Gonzales,23140834,2002-09-27,3631
Luna,Mancuso,22637847,1988-06-18,7262
Trinidad,Goicochea,30032975,1988-09-23,146
Milagros Aylen,Giménez,35056351,1981-01-25,2576
Matias Alejandro,Galán,29310299,1990-11-20,7568
Santiago Daniel,Reyes,20696411,2003-09-02,734
Ludmila Abigail,Castro,35908434,2003-10-03,3677
Kiara,Farina,30885462,1983-10-15,1820
Alejandro,Espinoza,29765778,1995-07-15,5938
Thiago Nicolas,Rotundo,39537434,2002-12-24,5846
Emanuel,Vargas,20407434,1983-06-13,7116
Santiago Leonel,Amenedo,29493412,1984-12-15,7921
Axel Gabriel,Gutiérrez,29446560,2000-05-03,7567
Benicio,Goicochea,27853245,1988-01-12,4227
Francesca,Agüero,29808042,1987-02-24,3349
Sofía Valentina,Giménez,32669157,2002-11-26,2459
Juan Sebastian,Huergo,20249633,2002-01-24,5523
Ignacio Nicolas,León,36363401,1981-11-21,9945
Lautaro Tomas,Rebollo,24354457,1996-10-04,6756
Lucas Nahuel,Saldaña,30591435,1983-01-07,6499
Lucila,Rotman,30274498,1999-11-14,6666
Maria Celeste,Nave,30540959,1983-10-25,2563
Valentina Belén,Sojero,33137352,1995-06-05,3276
Priscila Abigail,Díaz,36397993,1997-12-07,6611
Lautaro Valentin,Mejía,38727999,1988-08-19,7462
Ciro,Duarte,27532580,1981-07-25,468
Lautaro Emanuel,Gómez,38821161,1985-12-15,6613
Thiago Benjamin,Zambrano,24754473,1994-08-07,2913
Luis Fernando,Lorenzo,38808172,1997-12-25,8313
Maria,Scanone,28134654,1984-12-22,5630
Alvaro,Valenzuela,37999460,1986-06-15,8342
Candela Abigail,Sberna,31612244,1986-05-18,4582
Joaquin Alejandro,Giordano,25925445,1992-09-30,4376
Genaro,Basile,38723146,1983-03-23,8988
Magdalena,D'Elia,29140677,1993-12-01,7758
Agustin Alejandro,Totora,32343985,1998-04-24,1781
Santiago Valentin,D'Elia,39364703,1980-01-22,1249
Santiago Emanuel,Nessi,22108935,1985-04-01,3011
Santiago Joaquin,Fornerón,31981024,2002-09-03,5683
Martin Alejandro,Basile,35272719,2004-08-10,965
Thiago Nahuel,Galán,36090630,2004-03-10,3077
Mateo Benjamin,Pedone,26076920,2002-04-17,5783
Franco Gabriel,Sánchez,22963563,1990-06-26,8346
Facundo Agustin,Portillo,30318939,1983-07-28,732
Lautaro Sebastian,Moreno,29997179,1988-05-30,4995
Milagros Soledad,Maradona,23883567,1985-08-12,2244
Ana Laura,Saldaña,35255285,1992-10-19,1509
Lautaro Martin,Flores,37295893,1988-08-15,9052
Celeste Abigail,Fazzi,36438666,1991-11-05,4865
Nicole,Huarte,23578708,1989-04-20,2475
Abril Agustina,Carrizo,25327964,1996-05-11,4446
Nicolas Alejandro,Leiva,30584708,2000-04-25,1241
Lucas Daniel,Gonzales,27190536,1996-12-16,8886
Micaela Belen,Martínez,20749486,1992-10-19,3050
Chiara,Flores,36909594,1987-07-17,2801
Victoria Abril,Sojero,23370979,2000-01-06,7831
Manuela,Mejía,21235694,1998-03-06,3538
Ulises,Portillo,29952721,1987-10-20,7808
Franco David,Marchi,26673679,2001-04-15,7641
Santiago David,Surace,21813170,1984-12-06,3072
Tomás Valentin,Arredondo,20592820,1981-09-19,1332
Gonzalo Nicolás,Arredondo,35822661,1990-12-13,7852
Uriel,Rivas,38642409,1986-08-04,3780
Joaquin Nicolas,Marini,27239428,1991-02-23,8389
Thiago Valentin,Lorenzo,29233583,1982-05-20,1124
Román,Scioti,27120165,1995-04-27,6855
Luciano Gabriel,Goicochea,31578399,1993-05-19,9010
Camila Aylen,Ramírez,25205968,1991-06-14,5194
Mia Valentina,Leal,37946032,1994-03-27,6014
Thiago Ezequiel,Scanone,35122196,1988-05-30,3684
Fiorella,Giménez,21426964,1989-07-28,9006
Celeste,Sorbera,39502938,1996-02-27,5994
Avril,Casas,22459913,1988-12-18,3128
Luciano Nicolas,Farías,25063083,1998-04-08,1651
Valentina Aylen,Mariani,33334837,2003-07-30,8189
Martina Belen,Loreto,20480609,1995-03-13,427
Tomás Alejandro,Díaz,24556037,1993-07-27,4871
Martin Ezequiel,Sánchez,31936612,2000-03-03,2392
Luciano Agustin,Scioti,23841894,1990-12-20,7779
David,Salazar,25062136,2004-01-25,6741
Mateo Agustin,Pérez,20053169,2000-01-02,4110
Candela Belen,Pavón,38691474,1996-08-04,6172
Franco Leonel,Rivera,35307084,1996-01-11,1580
Kevin,Fazzi,30227526,1997-12-19,384
Ludmila Ayelen,Ramírez,28557552,1998-10-23,3889
Abril Valentina,Demichelis,21750135,2003-10-10,3056
Felicitas,Vera,28522154,1988-05-17,5884
Camila Ayelen,Salamone,35057108,1995-01-11,9307
Marcos Gabriel,González,20302814,1991-11-16,5459
Nahuel Agustin,Raimundo,36908075,2003-09-28,7211
Julieta Valentina,Borges,21756451,1995-02-09,8001
Candela Agustina,Basile,29384449,1985-03-06,9959
Kevin Ezequiel,Flores,25198423,1980-11-08,6203
Luciano Ezequiel,Muñoz,25584480,1991-04-21,1736
Andres,Moreno,34627232,1995-01-18,5695
Leonel Agustin,Carrizo,34224081,1988-06-12,6496
Ian,De Luca,38787003,2000-09-22,647
Braian Ezequiel,Santana,30257526,1988-06-16,1061
Valentina Milagros,Ibáñez,21528950,1985-07-27,9899
Rocio Milagros,Rotman,25233808,1989-01-16,9022
Axel Uriel,D'Elia,21006741,1986-02-16,8364
Milagros Ailén,Benítez,31716770,1992-08-04,1002
Fausto,Pereyra,35377807,2001-12-07,3809
Tadeo,Rodríguez,36484833,1983-12-25,6719
Daniel Alejandro,Benítez,34140116,1982-05-13,5749
Axel Nahuel,Santos,38029133,1994-10-30,7245
Camila Agustina,Carrizo,31597129,1984-06-02,5601
Luz Milagros,García,28452794,1983-12-07,8510
Luana,Marín,39940909,1994-01-05,4646
Matias Leonel,Huergo,31049707,1991-01-10,6919
Ornella,Mamani,37224028,1996-07-09,7665
Enzo,Andrade,28055542,1989-12-14,175
Brian Ezequiel,Jiménez,26779838,2003-01-08,6867
Ludmila Belen,Reyes,21576563,1986-05-21,2524
Belen,Rebollo,38644272,1996-12-07,7541
Gaspar,Sberna,39400954,2001-07-25,8234
Lionel,Valenzuela,30038719,1987-11-07,5284
Uma,Salamone,34431359,1990-02-21,13
Nicolas Gabriel,Díaz,26471191,1993-06-07,3173
Oriana,Rotman,25867458,1997-12-19,5857
Ignacio Gabriel,Sberna,33821287,1989-02-24,7786
Justina,Rotundo,23064989,1989-11-04,6681
Sofia Magali,Castro,29732072,2004-01-31,1263
Lucas Martin,Rivas,20371656,1984-03-18,9565
Alexander,Flores,32751538,1999-04-16,6666
Ignacio Joaquin,Morales,31251536,1993-10-24,6507
Leandro,Valenzuela,31717469,1988-03-31,2833
Sofia Micaela,Demichelis,34470283,1992-04-11,4392
Luz Maria,Zambrano,23594471,1993-05-02,9207
Matias Benjamin,Huergo,37582956,1993-08-12,862
Rosario,Marini,36749596,1998-03-22,7306
Axel Leonel,Rebollo,38448453,2003-08-27,179
Candela Abril,Sotomayor,35050704,2003-10-22,8184
Gonzalo Agustin,Borges,23976996,2001-03-13,6190
Rodrigo Nicolás,Marini,23258571,1985-12-03,9487
Thomas,Agüero,31316407,1989-06-29,7703
Ana Clara,Hoffmann,27822663,2000-12-23,5519
Fabricio,Farías,30428143,1980-11-15,8688
Brisa Abigail,Agüero,39139172,2004-04-15,7538
Axel,Mejía,22134445,1985-02-08,7441
Maria Del Pilar,Álvarez,34092408,1990-07-30,117
Gianluca,Lorca,22069813,2004-07-21,4842
Fermín,Ibáñez,36100884,1992-08-02,1933
Iara,Godoy,31048450,2000-04-25,755
Tomas Gabriel,Pavón,23744295,1988-05-30,3935
Julieta Belen,González,21995214,1997-03-05,5178
Lautaro David,D'Elia,28803410,2002-10-12,885
Axel Fernando,Amenedo,20426181,1980-01-27,9471
Sofia Victoria,Agüero,25291815,1981-01-26,2350
Ambar,Rivas,35259571,1984-08-09,2122
Pablo Ezequiel,Loreto,21388973,1989-04-17,3746
Juan Andres,Raimundo,27641849,1993-09-27,9114
Ana Belen,Schapira,38536059,1994-08-28,2813
Sofia Aylen,Vera,35579979,1988-11-08,2544
Alan Gabriel,Mancuso,25091301,2001-05-03,8527
Lucas Leonel,Rotman,24452824,1981-10-18,5008
Maximiliano Ezequiel,Fernández,29571591,1986-07-26,8538
Camila Abigail,Carrizo,29999696,1981-06-21,6202
Candela Valentina,Ibáñez,37669457,1989-05-27,9759
Nahuel Alejandro,Agüero,37031371,2001-01-24,2452
Gabriel Agustín,Contreras,37453877,1984-07-28,5334
Benjamín Ezequiel,Salem,28693025,1986-06-16,1500
Matias Daniel,González,31428905,1991-04-01,7012
Lucas Ariel,Casares,20955143,1982-12-21,9506
Tomas Ignacio,Huergo,26057710,1986-12-13,6773
Alan Ezequiel,Totora,30545518,1992-05-19,4716
Sara,Duarte,31061032,1997-03-14,1038
Camilo,Surace,30146817,1998-05-09,6802
Agustina Micaela,Rivera,26459894,1983-06-17,3208
Facundo Daniel,Huergo,34176054,1985-01-30,3745
Lourdes Valentina,Soto,31887534,1991-08-25,8256
Gaston,Fernández,34542041,1991-01-23,7184
Francisco Javier,Rosso,20447602,1990-11-12,8404
Candela Milagros,Godoy,26598389,1996-10-30,7955
Sofia Milagros,Espinoza,23196376,1987-05-21,7130
Maria Candela,Gómez,25706889,1997-07-03,3912
Lucas Emanuel,Rotundo,37046374,2000-08-11,6096
Fernando Jose,Díaz,36429204,1983-06-13,3745
Daniel,Soto,22457860,1989-09-09,7405
Nazareno,Rivera,39423238,1986-02-20,7874
Florencia Belen,Carranza,35667007,1983-11-20,6657
Mateo Ezequiel,López,30057235,1980-08-31,7877
Luciana Belen,Farina,39435675,1996-03-16,7304
Benjamin Alejandro,Portillo,29141993,1983-08-01,4007
Matias Ariel,Ibáñez,32545451,2000-10-12,1928
Brisa Aylen,Sosa,26441156,1989-04-11,3362
Santiago Alejandro,Fernández,31759829,1997-04-05,7104
Virginia,Hoffmann,20324363,2003-10-19,2630
Facundo Ariel,Pedone,23138701,1995-03-02,9590
Martina Abril,González,26904498,1991-02-09,7232
Tobias Ezequiel,Rojas,23003498,1995-12-19,9489
Macarena,Sojero,24800568,2000-09-22,8017
Ariana,Portillo,30678788,2003-10-12,8392
Thiago Gabriel,Flores,35809706,1996-02-15,2578
Lautaro Alejandro,Pereyra,32506077,1992-06-11,5703
Lautaro Uriel,Pereira,26980818,1983-08-21,1729
Ines,Demichelis,29695378,2000-03-02,7105
Ariel,Surace,35602459,1988-08-12,2506
Maria Josefina,Leiva,37900217,1988-01-04,2449
Patricio,D'Elia,37590687,2001-07-20,9728
Gonzalo Gabriel,Lorca,24125122,1993-01-12,8063
Lucas Nicolas,Gonzales,31633202,2002-07-15,5116
Maria Fernanda,Gómez,29493589,2002-03-19,1287
Rafael,Gutiérrez,21781684,1990-02-07,7749
Rodrigo Nahuel,Lorca,30330813,2003-03-26,9887
Luisana,Morales,33425808,1990-06-22,6129
Leonel Alejandro,Nessi,31797572,1988-06-06,896
Rocio Abigail,Ibáñez,39972153,1992-11-05,5230
Gino,Jiménez,37309768,2004-05-07,3832
Joaquina,Soto,21069302,1983-05-02,8066
Marco,Goicochea,21780213,1995-04-28,5761
Lautaro Javier,Gómez,28795647,2002-03-31,7355
Celina,Hoffmann,23809381,1997-02-28,4085
Ludmila Aylen,Sala,25402042,2002-10-02,5944
Alexis Ezequiel,Vera,29188803,1993-03-25,6127
Thiago Joaquin,Mariani,30741119,1986-07-10,9189
Alexis Gabriel,Carrizo,20229100,1990-06-08,6217
Federico Agustin,Rotundo,37357686,1990-05-19,2604
Lara Valentina,Pereira,25743119,2004-05-08,9764
Florencia Agustina,Mamani,35254512,1988-03-04,8959
Maria Pilar,Scioti,23085668,1992-06-30,4765
Santiago Andres,Giménez,37773248,1996-08-22,1411
Camila Milagros,D'Elia,32793072,1988-09-03,6941
Franco Daniel,Ramírez,26102954,1990-05-26,9566
Marcos Agustin,Mejía,26131263,1982-04-25,4663
Ana Lucia,Mora,31950566,1983-07-17,1700
Thiago Uriel,Pereira,31009829,1983-11-14,6043
Santiago Javier,Basile,24709519,1980-10-08,5146
Marco Antonio,Quispe,29013136,1984-11-22,2719
Ana Luz,Scioti,28432387,2001-09-30,1139
Rodrigo Sebastian,Nessi,20972038,1991-06-16,5964
Maria Paula,Salvador,27367938,2003-12-30,3191
Rocio Micaela,Giordano,33375862,1989-01-15,9669
Camila Abril,Nari,20022807,1997-04-30,8860
Milagros Guadalupe,Pinedo,35361685,1999-07-13,1916
Valentina Magali,Arellano,28789229,1987-10-29,8033
Kevin Nahuel,Mora,37301705,2003-06-04,5838
Francisco Nicolas,Delgado,23245988,1988-02-08,5607
Micaela Ayelen,D'Elia,32441275,1989-02-18,2889
Maria Del Rosario,Galán,25500660,1999-02-11,6792
Martin Nicolas,Delgado,23536250,1996-09-12,1168
Federica,Fazzi,33471332,1992-10-07,8250
Facundo Tomas,Gonzales,22227807,1989-10-13,1710
Santiago Uriel,Lorenzo,30397716,1994-07-20,3560
Carlos Daniel,Flores,37773547,1996-05-31,4321
Lucas Sebastian,Santos,23744576,1989-05-26,1361
Axel Ezequiel,Carrizo,29378524,2002-07-26,3910
Mateo Joaquín,Maradona,33862515,1994-03-12,6600
Leandro Ezequiel,López,35769222,1995-10-17,1804
Ludmila Milagros,Andrade,36414146,1989-09-01,8200
Lautaro Ariel,Agüero,31518488,1991-10-21,8867
Diego,Salvador,35741946,1990-01-06,7687
Julio Cesar,Contreras,27365757,1980-01-29,1998
Vicente,Rebollo,27380596,1981-08-19,288
Francisca,Carrizo,36176052,1996-04-07,6929
Mariana,Espinoza,36946558,2002-06-16,7077
Luis Alberto,Rojas,28755160,1982-03-23,7725
Rocio Ayelen,Demichelis,21754678,1984-06-04,7885
Fernando,Rómulo,34672596,1996-05-17,217
Ema,Sojero,22795188,1993-10-30,4411
Alexis Nahuel,Sala,27342787,1981-11-30,8087
Ignacio Ezequiel,Rojas,25438205,1996-05-16,2787
Milagros Lujan,Pérez,39059894,1980-06-30,8698
Kevin Agustin,Rivas,24643005,2003-06-12,5500
Facundo Leonel,Mancuso,38470180,2003-12-30,3691
Abril Agostina,Rosso,21133576,2003-06-08,1771
Maite,Carranza,34101619,1989-02-16,6115
Sebastian Alejandro,Sberna,22903306,1984-08-01,1025
Dylan Ezequiel,Lorenzo,38207479,1996-08-13,1929
Maria Constanza,Castro,21523388,2003-10-18,9360
Maximiliano Gabriel,Contreras,23306682,1980-07-22,1304
Daniela,Totora,33143734,1984-09-19,2938
Lucas Benjamin,Delgado,32017018,2002-02-20,4532
Lautaro Jesús,Leiva,20069241,2001-02-20,7453
Lucas Joaquin,Farina,36938196,1982-10-03,500
Thiago Leonel,Galán,20746767,1985-03-14,7373
Axel Daniel,Nari,33251959,1991-10-22,7493
Azul,Leiva,26759341,2002-02-24,3556
Sofia Abril,Rotman,24465737,1987-12-19,4109
Milagros Micaela,Rómulo,37330590,1992-09-11,2865
Milagros Magalí,Zambrano,31929697,1998-02-25,4543
Maria Lucia,Carrizo,39815389,1988-10-26,5770
Marcos Ezequiel,Santana,21370619,1988-02-19,9655
Lucas David,Sosa,23964007,1996-08-01,7421
Axel Agustín,Arredondo,23679097,1987-12-17,3195
Gonzalo Nahuel,Pavón,39574535,2003-04-14,7117
Thomas Agustin,Andrade,36016783,1989-08-16,3138
Franco Tomas,Rebollo,39945520,1996-04-09,6876
Florencia Abigail,Díaz,26850304,1998-07-03,9739
Maximo Agustin,Quispe,30660994,1987-12-21,1282
Camila Soledad,Vargas,21720055,1996-10-31,1201
Luciano Benjamin,Sala,33074458,1988-05-31,8239
Bautista Nicolas,Sberna,25646380,1995-11-09,5340
Fabrizio,Schapira,39321719,1990-03-30,5094
Alfonsina,Basile,29845930,2000-01-06,2057
Lautaro Exequiel,Marini,38607063,1989-07-18,1449
Leonardo,Fernández,39946183,1993-09-02,1798
Mateo Valentin,Rotundo,27830962,1993-12-11,4212
Juan Agustin,D'Elia,20567185,2001-03-04,4144
